age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,3,281422,7,12,4,0,1,2,0,0,0,45,38,<=50K
40,3,186916,9,13,2,9,0,4,1,0,0,40,38,<=50K
28,1,50512,9,13,4,9,1,4,0,2202,0,50,38,<=50K
51,3,282744,9,13,2,4,0,4,1,0,0,40,1,<=50K
27,3,167737,2,8,4,6,1,4,1,0,0,45,38,<=50K
23,3,420973,9,13,4,9,1,4,0,0,0,40,38,<=50K
19,3,87497,1,7,4,13,2,4,1,0,0,10,38,<=50K
20,3,179423,15,10,4,5,3,4,0,0,0,8,38,<=50K
50,3,151580,7,12,2,2,0,4,1,0,0,45,38,<=50K
49,3,402462,9,13,3,13,4,4,1,0,0,30,3,<=50K
28,3,113635,1,7,4,9,1,4,1,0,0,30,38,<=50K
39,5,191342,9,13,2,3,0,1,1,0,0,50,34,<=50K
41,3,212894,4,3,2,5,0,4,1,0,0,40,12,<=50K
21,3,105577,15,10,4,7,3,4,0,0,0,30,38,<=50K
55,3,234327,15,10,2,2,0,4,1,0,0,40,38,<=50K
18,1,152171,1,7,4,10,3,4,1,0,0,10,38,<=50K
52,3,180142,12,14,2,12,0,4,1,0,0,45,38,<=50K
42,6,455553,11,9,4,0,4,2,0,0,0,40,38,<=50K
61,3,43554,4,3,4,5,1,2,1,0,2339,40,38,<=50K
31,3,236391,15,10,4,11,1,4,0,0,0,40,38,<=50K
59,6,186308,12,14,2,9,0,4,1,0,0,50,38,<=50K
22,3,208946,15,10,4,11,3,4,1,0,0,40,38,<=50K
55,3,49996,1,7,4,6,1,2,0,0,0,40,38,<=50K
36,3,311255,11,9,2,6,0,2,1,0,0,40,13,<=50K
35,3,62333,9,13,4,9,1,4,0,0,0,40,38,<=50K
42,5,201520,11,9,2,2,0,4,1,0,0,45,38,<=50K
34,3,103596,11,9,2,5,0,4,1,0,0,40,38,<=50K
20,3,143062,15,10,4,4,3,4,1,0,0,40,38,<=50K
69,1,660461,11,9,6,0,1,2,0,0,0,20,38,<=50K
33,3,169496,11,9,2,5,0,4,1,0,0,40,38,<=50K
30,3,1184622,15,10,2,13,0,2,1,0,0,35,38,<=50K
23,3,250630,9,13,4,11,1,4,0,0,0,40,38,<=50K
28,3,129624,11,9,4,5,1,4,1,0,0,40,38,<=50K
25,3,178478,9,13,4,0,3,4,0,0,0,40,38,<=50K
23,3,154210,15,10,4,0,2,1,1,0,0,14,32,<=50K
32,3,356689,11,9,0,0,4,4,1,3887,0,40,38,<=50K
47,0,197038,9,13,2,9,0,4,1,0,0,50,38,<=50K
21,3,129172,15,10,4,7,2,4,1,0,0,16,38,<=50K
31,3,237824,11,9,3,8,2,2,0,0,0,60,22,<=50K
79,5,158319,11,9,6,7,1,4,0,0,0,24,38,<=50K
36,3,749105,11,9,0,7,4,4,0,0,0,36,38,<=50K
52,3,126978,11,9,2,6,5,1,0,0,0,40,2,<=50K
44,5,33121,15,10,2,4,0,4,1,0,0,72,38,<=50K
45,6,264052,11,9,2,2,0,4,1,0,0,40,38,<=50K
39,6,126336,11,9,0,9,1,4,1,0,0,40,38,<=50K
72,3,213255,11,9,6,9,1,4,0,0,0,8,38,<=50K
33,5,310525,2,8,4,2,1,2,1,0,0,32,38,<=50K
37,3,220314,11,9,0,0,4,4,0,0,0,40,25,<=50K
50,0,343014,15,10,2,3,0,2,1,0,0,40,38,<=50K
39,1,163278,15,10,4,0,1,4,0,2202,0,44,38,<=50K
41,3,325786,11,9,2,6,0,4,1,0,0,40,38,<=50K
23,3,223231,11,9,2,6,0,3,1,0,0,40,25,<=50K
32,3,172579,11,9,5,7,1,4,0,0,0,30,38,<=50K
26,3,256263,11,9,4,2,1,4,1,0,0,25,38,<=50K
38,3,391040,8,11,5,12,4,4,0,0,0,20,38,<=50K
41,3,206878,11,9,0,7,4,4,0,0,0,32,38,<=50K
29,6,201556,9,13,4,9,1,4,1,0,0,50,38,<=50K
66,3,192504,12,14,2,11,0,4,1,0,0,40,38,<=50K
21,1,212780,2,8,4,5,4,2,0,0,0,20,38,<=50K
25,3,356344,9,13,4,0,3,4,0,0,0,40,38,<=50K
30,3,33688,11,9,4,13,4,4,0,0,1669,70,38,<=50K
19,3,351040,15,10,4,0,3,4,0,0,0,40,32,<=50K
31,3,213643,11,9,2,11,0,4,1,3908,0,40,38,<=50K
43,3,184018,7,12,2,9,0,4,1,0,0,50,38,<=50K
18,3,126142,0,6,4,2,3,4,1,0,0,30,38,<=50K
45,1,135776,12,14,0,9,1,4,0,0,0,30,38,<=50K
72,3,33404,0,6,6,0,1,4,0,0,0,20,38,<=50K
54,3,163826,11,9,4,9,1,4,1,0,0,40,38,<=50K
33,3,263561,11,9,0,2,1,4,1,0,0,60,38,<=50K
34,3,134737,8,11,2,6,0,4,1,0,0,40,38,<=50K
63,0,154675,11,9,6,3,1,4,0,0,0,40,38,<=50K
44,3,198270,7,12,0,9,1,4,0,0,0,43,38,<=50K
38,3,254114,15,10,3,9,3,2,0,0,0,40,38,<=50K
27,3,216481,9,13,4,9,1,4,0,0,0,40,38,<=50K
39,1,327164,12,14,2,3,0,4,1,0,0,45,38,<=50K
59,3,244554,1,7,0,7,1,2,0,0,0,35,38,<=50K
31,3,182896,11,9,4,2,1,4,0,0,0,40,38,<=50K
34,3,424988,11,9,2,2,0,4,1,0,0,45,38,<=50K
32,3,42485,11,9,0,2,4,4,1,0,0,40,38,<=50K
27,3,56658,11,9,2,5,0,0,1,0,0,8,38,<=50K
61,1,192060,9,13,5,9,1,4,1,0,0,30,38,<=50K
39,3,318416,0,6,5,7,3,2,0,0,0,12,38,<=50K
23,3,412248,7,12,4,7,1,4,0,0,0,25,38,<=50K
76,5,237624,5,4,2,2,0,4,1,0,0,10,38,<=50K
30,3,103642,1,7,2,2,0,4,1,0,0,40,38,<=50K
61,4,171831,11,9,2,3,0,4,1,2829,0,45,38,<=50K
24,3,175254,15,10,4,13,1,2,1,0,0,40,38,<=50K
20,3,159297,15,10,4,0,3,1,0,0,0,15,38,<=50K
31,3,87891,15,10,2,0,0,4,1,0,0,40,38,<=50K
24,3,124242,11,9,4,0,3,4,0,0,0,40,38,<=50K
25,3,1484705,15,10,0,3,4,4,0,0,0,25,38,<=50K
44,3,160323,11,9,4,2,1,2,1,0,0,40,38,<=50K
26,3,252406,11,9,5,0,4,4,0,0,0,40,38,<=50K
27,3,150958,4,3,4,4,4,4,1,0,0,48,12,<=50K
26,3,359543,9,13,4,0,3,4,0,0,0,40,25,<=50K
17,3,121425,1,7,4,0,3,4,0,0,0,16,38,<=50K
38,3,52963,9,13,4,0,1,4,0,0,0,50,38,<=50K
43,3,242488,15,10,2,0,0,4,1,5013,0,40,38,<=50K
25,3,240081,11,9,4,11,3,2,1,0,0,40,38,<=50K
60,3,177665,11,9,2,2,0,4,1,0,0,35,38,<=50K
18,3,157273,0,6,4,7,2,2,1,0,0,15,38,<=50K
18,3,131180,1,7,4,9,3,4,0,0,0,16,38,<=50K
48,3,316101,11,9,0,3,4,4,0,0,0,40,38,<=50K
25,3,108317,9,13,4,3,1,4,1,0,0,40,38,<=50K
61,3,167284,5,4,6,9,1,2,0,0,0,40,38,<=50K
68,3,211162,11,9,2,3,0,4,1,0,0,40,38,<=50K
44,0,404599,11,9,0,0,4,2,0,0,0,40,38,<=50K
27,3,210765,8,11,4,5,1,4,1,0,0,40,38,<=50K
21,3,82847,15,10,4,12,1,4,0,0,0,50,38,<=50K
45,5,193451,15,10,2,13,0,4,1,0,0,45,38,<=50K
36,3,28572,15,10,2,2,0,4,1,0,0,50,38,<=50K
22,3,34616,15,10,4,11,1,4,0,0,0,30,38,<=50K
19,3,169853,11,9,4,6,3,4,1,0,0,24,38,<=50K
62,3,257277,11,9,6,0,1,4,0,0,0,38,38,<=50K
70,3,172652,12,14,2,9,0,4,1,0,0,8,38,<=50K
41,3,306495,11,9,2,4,0,4,1,0,0,40,38,<=50K
53,0,290290,15,10,0,0,1,4,1,0,0,45,38,<=50K
36,4,164866,7,12,5,3,1,4,1,0,0,50,38,<=50K
31,1,151726,7,12,4,0,3,0,0,0,0,40,38,<=50K
21,6,341410,15,10,4,0,1,4,0,0,0,15,38,<=50K
29,3,246933,11,9,4,0,2,4,1,0,0,40,25,<=50K
20,3,494784,11,9,4,11,2,2,0,0,0,35,38,<=50K
80,5,184335,5,4,2,4,0,4,1,0,0,30,38,<=50K
39,3,121468,9,13,4,3,3,1,0,0,0,35,38,<=50K
33,3,399088,11,9,0,13,4,4,0,0,0,40,38,<=50K
59,3,106748,5,4,2,7,5,4,0,0,0,99,38,<=50K
50,3,211116,0,6,2,7,0,2,1,0,0,40,38,<=50K
22,3,228465,11,9,2,13,0,2,1,0,0,40,38,<=50K
20,3,157541,15,10,4,2,3,4,1,0,0,40,38,<=50K
18,3,163085,11,9,5,9,3,4,1,0,0,20,38,<=50K
30,5,45796,15,10,2,6,0,4,1,0,0,40,38,<=50K
69,5,107548,6,5,2,0,0,4,1,0,0,40,38,<=50K
54,5,36327,5,4,2,6,0,4,1,0,0,50,38,<=50K
69,3,259323,14,15,0,9,1,4,1,0,0,5,38,<=50K
39,3,63910,15,10,4,0,3,1,0,0,0,40,38,<=50K
40,3,176069,9,13,0,9,1,4,0,0,0,45,38,<=50K
39,1,45607,11,9,2,10,0,4,1,0,0,56,38,<=50K
19,3,160811,11,9,4,11,3,4,1,0,0,38,38,<=50K
57,3,158827,11,9,5,2,4,4,1,0,0,40,38,<=50K
33,3,195488,11,9,2,0,5,4,0,0,0,52,38,<=50K
38,5,140117,15,10,4,7,1,4,0,0,0,20,38,<=50K
43,3,129853,0,6,4,6,1,2,1,0,0,40,38,<=50K
27,6,192355,9,13,4,9,1,4,1,0,0,50,38,<=50K
37,3,324947,9,13,2,5,0,4,1,0,0,40,38,<=50K
30,3,23778,5,4,5,5,1,4,1,0,0,40,38,<=50K
18,3,201613,2,8,4,11,3,4,0,0,0,20,38,<=50K
56,5,67841,11,9,2,11,0,4,1,0,0,40,38,<=50K
23,3,184400,0,6,4,13,3,1,1,0,0,30,38,<=50K
24,1,162919,15,10,4,0,1,4,0,0,0,40,38,<=50K
23,3,98283,9,13,4,3,3,1,1,0,0,40,38,<=50K
25,3,73289,11,9,4,13,3,4,1,0,0,40,38,<=50K
37,3,148143,11,9,4,6,4,2,0,0,0,40,38,<=50K
42,3,147099,11,9,0,7,4,4,0,0,0,30,38,<=50K
19,3,258633,15,10,4,0,3,4,0,0,0,25,38,<=50K
61,5,92178,1,7,2,7,0,4,1,0,0,40,38,<=50K
39,5,363418,9,13,5,2,3,4,1,0,0,35,38,<=50K
41,3,282882,11,9,4,11,4,2,0,0,0,40,38,<=50K
23,3,180837,11,9,4,6,3,2,0,0,0,40,38,<=50K
32,6,304212,11,9,4,3,1,4,1,0,0,50,38,<=50K
32,3,188246,11,9,2,2,0,4,1,0,0,40,38,<=50K
24,3,152176,15,10,4,5,1,4,1,0,0,39,38,<=50K
35,5,372525,9,13,4,3,1,4,1,0,0,40,38,<=50K
24,3,247734,9,13,4,9,3,4,1,0,0,30,38,<=50K
54,5,226735,11,9,2,7,0,2,1,0,0,45,38,<=50K
41,3,107584,11,9,2,6,0,4,1,0,0,40,38,<=50K
40,1,138634,11,9,2,3,0,4,1,0,0,40,38,<=50K
23,3,138892,11,9,4,6,3,2,1,0,0,40,38,<=50K
45,5,149218,9,13,2,4,0,4,1,0,0,77,38,<=50K
53,1,231196,11,9,2,0,0,4,1,0,0,40,38,<=50K
17,3,152652,1,7,4,5,3,4,1,0,0,25,38,<=50K
27,3,204788,11,9,4,0,1,4,0,0,0,40,38,<=50K
19,3,201743,15,10,4,7,3,4,0,0,0,26,38,<=50K
17,3,63734,0,6,4,5,3,4,1,0,0,20,38,<=50K
57,3,140426,3,2,3,7,1,4,1,0,0,35,38,<=50K
24,3,100321,9,13,2,9,0,4,1,0,0,45,38,<=50K
17,3,100828,15,10,4,0,3,4,1,0,0,20,38,<=50K
47,3,208872,15,10,2,2,0,4,1,0,0,40,38,<=50K
25,5,257574,9,13,4,0,1,2,0,0,0,20,38,<=50K
19,3,292590,15,10,4,7,3,4,0,0,0,20,38,<=50K
28,3,22422,11,9,4,13,4,4,1,0,0,55,38,<=50K
51,1,142411,8,11,0,0,4,4,0,0,0,50,38,<=50K
21,3,118657,11,9,5,6,2,4,1,0,0,40,38,<=50K
45,3,240356,15,10,0,11,1,4,0,0,0,55,38,<=50K
32,3,110279,7,12,0,9,4,2,0,0,0,35,38,<=50K
90,3,139660,15,10,0,11,4,2,0,0,0,37,38,<=50K
63,1,109849,9,13,4,9,1,2,0,0,0,21,38,<=50K
22,1,195532,15,10,4,10,2,4,0,0,0,43,38,<=50K
60,6,358893,9,13,0,9,1,4,0,0,2339,40,38,<=50K
33,0,391122,11,9,4,0,3,4,0,0,0,30,38,<=50K
52,3,31460,11,9,0,7,1,4,1,0,0,38,38,<=50K
31,5,312055,11,9,2,3,0,4,1,0,0,70,38,<=50K
47,6,167281,9,13,2,7,0,4,1,0,0,40,38,<=50K
34,3,203051,9,13,2,0,0,4,1,0,0,27,38,<=50K
27,3,404421,15,10,4,5,1,2,1,0,0,40,38,<=50K
45,3,201865,9,13,3,3,4,4,1,0,0,40,38,<=50K
26,3,294493,9,13,4,2,2,4,1,0,0,40,38,<=50K
31,3,312667,6,5,2,2,0,4,1,0,0,40,38,<=50K
57,3,50248,15,10,2,9,0,4,1,0,0,40,38,<=50K
44,1,100479,7,12,2,9,0,4,1,0,0,48,38,<=50K
45,3,201127,11,9,2,6,0,4,1,0,0,40,38,<=50K
35,1,231180,11,9,2,13,0,4,1,0,0,45,38,<=50K
44,3,203897,9,13,3,0,1,4,0,0,0,40,4,<=50K
42,3,132481,7,12,0,9,1,4,0,0,0,24,38,<=50K
46,1,272780,15,10,2,9,0,4,1,0,0,24,38,<=50K
46,3,213408,15,10,0,11,4,4,0,0,0,40,4,<=50K
30,3,349148,9,13,4,9,1,4,1,0,0,70,38,<=50K
21,3,25265,8,11,4,6,1,4,1,0,0,30,38,<=50K
19,3,63574,15,10,4,9,3,4,1,0,0,50,38,<=50K
44,3,193524,15,10,2,9,0,4,1,0,0,40,38,<=50K
20,3,431745,15,10,4,0,1,2,0,0,0,14,38,<=50K
29,3,149211,9,13,2,12,0,4,1,0,0,40,38,<=50K
32,5,84119,11,9,2,2,0,4,1,0,0,45,38,<=50K
33,3,232356,11,9,2,11,0,4,1,0,1672,55,38,<=50K
21,3,259510,11,9,4,5,3,4,1,0,0,36,38,<=50K
20,3,174461,11,9,4,9,3,4,0,0,0,5,38,<=50K
54,3,346014,15,10,2,2,5,4,0,0,0,40,38,<=50K
51,3,41806,1,7,2,6,0,4,1,0,0,40,38,<=50K
57,3,133126,15,10,4,2,1,2,0,0,0,40,38,<=50K
76,0,25319,12,14,6,9,1,4,0,0,0,15,38,<=50K
24,0,191073,11,9,4,1,3,4,1,0,0,40,38,<=50K
30,3,126242,15,10,2,7,5,4,0,0,0,40,38,<=50K
47,5,243631,9,13,2,9,0,1,1,0,0,40,34,<=50K
35,0,110188,9,13,2,9,0,1,1,0,0,40,39,<=50K
31,3,63437,11,9,4,4,1,4,1,0,0,40,20,<=50K
31,3,59083,11,9,2,0,0,4,1,0,0,40,38,<=50K
58,5,193434,11,9,2,2,0,4,1,0,0,20,38,<=50K
47,3,142061,15,10,0,3,4,4,0,0,0,40,38,<=50K
30,5,87561,15,10,4,0,1,4,0,0,0,60,38,<=50K
46,3,125487,8,11,2,12,0,4,1,0,0,40,38,<=50K
26,3,208994,15,10,4,9,3,4,1,0,0,12,38,<=50K
57,3,143030,11,9,6,7,4,4,0,0,0,30,38,<=50K
20,3,27049,15,10,4,3,3,4,0,0,0,20,38,<=50K
29,3,157941,9,13,4,12,1,4,1,0,0,40,38,<=50K
26,1,163189,15,10,2,7,2,4,1,0,0,40,38,<=50K
45,3,199625,15,10,0,9,4,4,0,0,0,20,38,<=50K
23,3,117606,9,13,4,3,3,4,0,0,0,60,38,<=50K
56,3,266091,9,13,4,9,1,4,0,2907,0,52,4,<=50K
28,3,131298,11,9,4,7,1,4,1,0,0,60,38,<=50K
27,3,116531,9,13,4,3,1,4,0,0,0,40,38,<=50K
56,3,104945,5,4,2,7,0,2,1,0,0,40,38,<=50K
40,3,338740,11,9,2,3,0,4,1,0,0,40,38,<=50K
33,3,112383,15,10,2,9,0,4,1,0,0,40,38,<=50K
51,1,97005,5,4,2,13,0,4,1,0,0,40,38,<=50K
28,3,250679,11,9,2,2,0,4,1,0,0,40,38,<=50K
23,3,133239,8,11,4,12,1,4,0,0,0,40,38,<=50K
18,3,266287,2,8,4,11,3,4,0,0,0,35,38,<=50K
18,3,25828,1,7,4,5,3,4,1,0,0,16,38,<=50K
26,3,335998,11,9,4,11,1,4,0,0,0,38,38,<=50K
57,3,222216,8,11,6,9,4,4,0,0,0,38,38,<=50K
57,3,226875,5,4,2,11,0,4,1,0,0,50,38,<=50K
35,3,343403,10,16,2,12,5,4,0,0,0,20,38,<=50K
21,3,170800,11,9,4,11,3,4,0,0,0,30,38,<=50K
47,1,51579,15,10,2,10,0,4,1,0,0,50,38,<=50K
37,3,212826,11,9,2,7,0,2,1,0,0,40,38,<=50K
34,3,182401,7,12,0,0,1,2,1,0,0,40,38,<=50K
21,3,86625,15,10,4,6,3,4,1,0,0,40,38,<=50K
64,3,46087,9,13,0,3,1,4,0,0,0,50,38,<=50K
24,3,280134,0,6,4,11,1,4,1,0,0,49,7,<=50K
40,5,125206,14,15,2,9,0,4,1,0,0,40,38,<=50K
19,6,73009,15,10,4,0,3,4,1,0,0,15,38,<=50K
67,3,188903,5,4,2,9,0,4,1,2414,0,40,38,<=50K
50,1,163921,5,4,2,13,0,4,1,0,0,40,38,<=50K
23,3,168009,0,6,2,6,3,1,0,0,0,40,39,<=50K
27,3,204515,9,13,4,12,1,4,0,0,0,36,38,<=50K
32,3,97723,11,9,2,2,0,4,1,0,1672,40,38,<=50K
36,3,80743,11,9,2,7,5,1,0,0,0,40,34,<=50K
19,3,301747,11,9,5,0,3,4,0,0,0,30,38,<=50K
26,3,463194,11,9,2,2,0,4,1,0,0,40,38,<=50K
20,3,204641,15,10,4,7,3,4,1,0,0,40,38,<=50K
34,3,157289,11,9,2,9,0,4,1,0,0,40,38,<=50K
23,3,105617,6,5,4,13,3,4,1,0,0,40,38,<=50K
35,3,169672,15,10,2,2,0,4,1,0,0,40,38,<=50K
28,3,89718,11,9,4,11,1,4,0,2202,0,48,38,<=50K
25,3,73839,1,7,0,11,3,4,0,0,0,40,38,<=50K
26,3,104834,12,14,4,9,1,4,0,0,1669,40,38,<=50K
25,3,113099,11,9,5,2,1,2,1,0,0,40,38,<=50K
60,3,178050,11,9,0,7,4,2,0,0,0,38,38,<=50K
58,3,301867,11,9,2,4,0,4,1,0,0,40,38,<=50K
52,3,244214,11,9,2,9,0,4,1,0,0,35,38,<=50K
58,3,142158,11,9,6,9,1,4,0,0,0,12,38,<=50K
33,3,202642,9,13,5,9,2,2,0,0,0,40,22,<=50K
30,3,149507,11,9,2,11,0,4,1,0,0,42,38,<=50K
28,1,218990,8,11,2,10,0,2,1,0,0,46,38,<=50K
21,3,207103,11,9,4,5,3,4,1,0,0,40,38,<=50K
20,3,163003,11,9,4,0,4,1,0,0,0,15,38,<=50K
36,5,48093,15,10,2,11,0,4,1,0,0,92,38,<=50K
39,3,204756,15,10,0,9,1,4,0,0,0,20,38,<=50K
33,3,188467,11,9,4,4,1,4,1,0,0,40,38,<=50K
49,3,184986,11,9,0,7,1,4,0,0,0,40,38,<=50K
22,3,225156,11,9,4,0,1,4,0,0,0,40,38,<=50K
41,3,151736,0,6,4,6,1,4,1,0,0,40,38,<=50K
58,6,123329,11,9,4,0,1,4,0,0,0,16,38,<=50K
19,3,501144,15,10,4,11,2,2,0,0,0,40,38,<=50K
59,3,205759,10,16,4,9,1,4,1,0,0,50,38,<=50K
62,1,159908,9,13,2,0,5,4,0,0,1258,38,38,<=50K
61,5,36671,11,9,2,4,0,4,1,0,2352,50,38,<=50K
25,3,443855,11,9,2,7,0,4,1,0,0,40,25,<=50K
23,3,237044,11,9,4,7,3,2,1,0,0,12,38,<=50K
49,3,193366,11,9,2,2,0,4,1,0,0,40,38,<=50K
62,3,123992,11,9,2,9,0,4,1,0,0,40,38,<=50K
51,3,115025,11,9,2,2,0,4,1,0,0,40,38,<=50K
22,3,202745,11,9,4,6,2,4,1,0,0,55,38,<=50K
31,3,209538,15,10,2,0,0,4,1,0,0,55,38,<=50K
29,3,54131,15,10,4,11,1,4,1,0,0,30,38,<=50K
19,3,164938,15,10,4,7,3,4,0,0,0,25,38,<=50K
51,3,160724,10,16,2,9,0,1,1,0,0,99,34,<=50K
37,3,164898,15,10,2,2,0,4,1,0,0,52,38,<=50K
42,3,160893,15,10,2,7,5,4,0,0,0,23,38,<=50K
27,3,162104,6,5,4,9,3,4,0,0,0,40,38,<=50K
37,3,31368,15,10,2,2,0,4,1,0,0,40,38,<=50K
36,3,173804,15,10,4,11,1,4,0,0,0,35,38,<=50K
22,3,211361,9,13,4,3,1,4,0,0,0,30,38,<=50K
30,3,63910,11,9,2,11,3,1,0,0,0,40,38,<=50K
23,3,171705,11,9,4,11,4,4,0,0,0,48,38,<=50K
72,0,39110,1,7,0,0,1,4,0,0,0,8,1,<=50K
27,3,200802,15,10,4,12,1,4,0,0,0,40,38,<=50K
51,4,162327,1,7,0,11,1,4,1,0,0,40,38,<=50K
58,5,99141,11,9,0,4,4,4,0,0,0,10,38,<=50K
36,3,177285,8,11,4,9,4,2,0,0,0,38,38,<=50K
51,3,49017,11,9,6,7,1,4,0,0,0,24,38,<=50K
29,3,168470,11,9,4,13,3,4,1,0,0,40,38,<=50K
20,3,244406,11,9,4,0,3,2,0,0,0,40,38,<=50K
28,3,136077,0,6,4,5,1,4,1,0,0,40,38,<=50K
62,5,39630,11,9,2,13,0,4,1,0,0,48,38,<=50K
26,4,160340,11,9,2,3,0,4,1,0,0,60,38,<=50K
19,3,158343,15,10,4,12,3,4,0,0,0,40,38,<=50K
52,5,209642,11,9,2,3,0,4,1,0,0,45,38,>50K
31,3,45781,12,14,4,9,1,4,0,14084,0,50,38,>50K
42,3,159449,9,13,2,3,0,4,1,5178,0,40,38,>50K
37,3,280464,15,10,2,3,0,2,1,0,0,80,38,>50K
30,6,141297,9,13,2,9,0,1,1,0,0,40,18,>50K
40,3,121772,8,11,2,2,0,1,1,0,0,40,38,>50K
43,5,292175,12,14,0,3,4,4,0,0,0,45,38,>50K
40,3,193524,10,16,2,9,0,4,1,0,0,60,38,>50K
56,1,216851,9,13,2,12,0,4,1,0,0,40,38,>50K
54,3,180211,15,10,2,9,0,1,1,0,0,60,34,>50K
31,3,84154,15,10,2,11,0,4,1,0,0,38,38,>50K
57,0,337895,9,13,2,9,0,2,1,0,0,40,38,>50K
47,3,51835,14,15,2,9,5,4,0,0,1902,60,15,>50K
50,0,251585,9,13,0,3,1,4,1,0,0,55,38,>50K
43,3,237993,15,10,2,12,0,4,1,0,0,40,38,>50K
42,3,116632,10,16,2,9,0,4,1,0,0,45,38,>50K
53,3,169846,11,9,2,0,5,4,0,0,0,40,38,>50K
49,4,191681,15,10,2,3,0,4,1,0,0,50,38,>50K
29,5,162298,9,13,2,11,0,4,1,0,0,70,38,>50K
44,3,343591,11,9,0,2,1,4,0,14344,0,40,38,>50K
49,1,268234,11,9,2,10,0,4,1,0,0,40,38,>50K
43,0,410867,10,16,4,9,1,4,0,0,0,50,38,>50K
34,1,226296,9,13,2,10,0,4,1,0,0,40,38,>50K
48,5,191277,10,16,2,9,0,4,1,0,1902,60,38,>50K
37,3,202683,15,10,2,11,0,4,1,0,0,48,38,>50K
76,3,124191,12,14,2,3,0,4,1,0,0,40,38,>50K
44,3,198282,9,13,2,3,0,4,1,15024,0,60,38,>50K
32,4,317660,11,9,2,2,0,4,1,7688,0,40,38,>50K
38,3,65324,14,15,2,9,0,4,1,0,0,40,38,>50K
56,5,335605,11,9,2,7,0,4,1,0,1887,50,1,>50K
49,1,197371,8,11,2,2,0,2,1,0,0,40,38,>50K
29,6,267989,9,13,2,9,0,4,1,0,0,50,38,>50K
47,3,287828,9,13,2,3,5,4,0,0,0,40,38,>50K
31,3,114937,7,12,2,0,0,4,1,0,0,40,38,>50K
38,0,125933,12,14,2,9,0,4,1,0,0,40,19,>50K
49,3,81973,15,10,2,2,0,1,1,0,0,40,38,>50K
45,3,196584,8,11,4,9,1,4,0,0,1564,40,38,>50K
52,3,252903,11,9,0,9,1,4,1,0,0,45,38,>50K
45,5,201080,12,14,2,11,0,4,1,0,0,40,38,>50K
51,3,96062,15,10,2,11,0,4,1,0,1977,40,38,>50K
28,6,149624,9,13,2,9,0,4,1,0,0,40,38,>50K
44,1,181344,15,10,2,3,0,2,1,0,0,38,38,>50K
40,3,286370,5,4,2,6,0,4,1,0,0,40,25,>50K
37,0,29054,15,10,2,0,0,4,1,0,0,42,38,>50K
58,6,109567,10,16,2,9,0,4,1,0,0,1,38,>50K
40,0,56795,12,14,4,3,1,4,0,14084,0,55,38,>50K
35,3,138992,12,14,2,9,2,4,1,7298,0,40,38,>50K
51,3,259323,9,13,2,3,0,4,1,0,0,50,38,>50K
36,3,128757,9,13,2,7,0,2,1,7298,0,36,38,>50K
58,4,210563,11,9,2,11,5,4,0,15024,0,35,38,>50K
37,3,208358,11,9,2,2,0,4,1,0,0,40,38,>50K
54,4,125417,5,4,2,6,0,4,1,0,0,40,38,>50K
37,3,635913,9,13,4,3,1,2,1,0,0,60,38,>50K
28,3,76714,14,15,4,9,1,4,1,0,0,55,38,>50K
41,3,180138,9,13,2,3,0,4,1,0,0,50,19,>50K
38,1,115076,12,14,2,3,0,4,1,0,0,70,38,>50K
40,3,347890,9,13,2,9,0,4,1,0,0,40,38,>50K
58,3,236596,11,9,2,0,0,4,1,0,0,45,38,>50K
40,3,207578,7,12,2,12,0,4,1,0,1977,60,38,>50K
41,3,112763,14,15,2,9,5,4,0,0,0,40,38,>50K
42,5,303044,11,9,2,4,0,1,1,0,0,40,0,>50K
37,4,257295,15,10,2,3,0,1,1,0,0,75,36,>50K
64,3,21174,11,9,2,3,0,4,1,0,0,40,38,>50K
33,3,222205,11,9,2,2,5,4,0,0,0,40,38,>50K
61,3,69867,11,9,2,3,0,4,1,0,0,40,38,>50K
44,3,170924,15,10,2,2,0,4,1,7298,0,40,38,>50K
24,3,279472,15,10,2,6,5,4,0,7298,0,48,38,>50K
42,1,97688,15,10,2,2,0,4,1,5178,0,40,38,>50K
57,0,425161,12,14,2,11,0,4,1,15024,0,40,38,>50K
41,3,220531,14,15,2,9,0,4,1,0,0,60,38,>50K
48,3,146268,9,13,2,0,0,4,1,7688,0,40,38,>50K
31,3,217460,11,9,2,13,0,4,1,0,0,45,38,>50K
55,3,238638,11,9,2,11,0,4,1,4386,0,40,38,>50K
35,3,193815,7,12,2,0,0,4,1,0,0,40,38,>50K
41,4,34987,15,10,2,4,0,4,1,0,0,54,38,>50K
34,3,142897,12,14,2,3,0,1,1,7298,0,35,35,>50K
36,5,205607,9,13,0,9,1,2,0,0,0,40,38,>50K
43,3,187728,15,10,2,9,5,4,0,0,1887,50,38,>50K
38,3,296478,8,11,2,2,0,4,1,7298,0,40,38,>50K
36,6,119272,11,9,2,10,0,4,1,7298,0,40,38,>50K
33,3,117963,9,13,2,3,0,4,1,0,0,40,38,>50K
33,3,111363,9,13,2,3,0,4,1,0,0,40,38,>50K
59,3,372020,9,13,2,9,0,4,1,0,0,40,38,>50K
38,0,95432,11,9,2,0,0,4,1,0,0,40,38,>50K
40,3,96129,8,11,2,12,0,4,1,0,0,40,38,>50K
